Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Crime Domain,Police Deployed,Case Closed,
07-07-2022 16:00,08-07-2022 01:03,Hyderabad,346,ARSON,50,X,Firearm,Fire Accident,11,Yes,
07-07-2022 17:00,07-07-2022 17:13,Bhopal,351,HOMICIDE,47,X,Blunt Object,Other Crime,14,No,
07-07-2022 18:00,08-07-2022 07:24,Mumbai,200,PUBLIC INTOXICATION,39,X,Knife,Other Crime,18,Yes,
07-07-2022 19:00,07-07-2022 23:38,Vasai,228,KIDNAPPING,24,M,Firearm,Other Crime,12,Yes,
07-07-2022 20:00,08-07-2022 14:53,Delhi,500,DRUG OFFENSE,75,M,Explosives,Other Crime,5,No,
07-07-2022 21:00,08-07-2022 02:13,Mumbai,296,VANDALISM,31,X,None,Other Crime,8,Yes,
07-07-2022 22:00,08-07-2022 15:46,Ahmedabad,251,ILLEGAL POSSESSION,11,M,Firearm,Other Crime,19,No,
07-07-2022 23:00,08-07-2022 16:05,Pune,521,DOMESTIC VIOLENCE,22,F,Poison,Violent Crime,1,Yes,
07-08-2022 00:00,08-07-2022 07:35,Hyderabad,481,VEHICLE - STOLEN,20,M,Blunt Object,Violent Crime,5,Yes,
07-08-2022 01:00,08-07-2022 03:18,Mumbai,251,TRAFFIC VIOLATION,12,F,Blunt Object,Traffic Fatality,15,Yes,
07-08-2022 02:00,08-07-2022 02:39,Chennai,498,ASSAULT,26,X,Poison,Violent Crime,5,No,
07-08-2022 03:00,09-07-2022 00:12,Kanpur,447,ILLEGAL POSSESSION,51,F,None,Other Crime,6,No,
07-08-2022 04:00,08-07-2022 16:54,Ahmedabad,496,ILLEGAL POSSESSION,27,M,Explosives,Other Crime,10,No,
07-08-2022 05:00,08-07-2022 06:44,Varanasi,557,ARSON,70,X,Firearm,Fire Accident,5,No,
07-08-2022 06:00,08-07-2022 09:37,Delhi,394,VANDALISM,74,F,Poison,Other Crime,8,No,
07-08-2022 07:00,09-07-2022 01:45,Jaipur,523,ROBBERY,78,F,Blunt Object,Violent Crime,9,Yes,
07-08-2022 08:00,08-07-2022 19:46,Chennai,553,ILLEGAL POSSESSION,56,F,None,Other Crime,5,Yes,
07-08-2022 09:00,09-07-2022 08:53,Patna,119,FRAUD,61,M,Poison,Other Crime,11,No,
07-08-2022 10:00,08-07-2022 10:48,Surat,309,ILLEGAL POSSESSION,30,M,None,Other Crime,1,Yes,
07-08-2022 11:00,08-07-2022 11:28,Pune,239,CYBERCRIME,75,X,Knife,Other Crime,13,Yes,
07-08-2022 12:00,09-07-2022 09:16,Chennai,229,ASSAULT,17,X,Firearm,Violent Crime,5,Yes,
07-08-2022 13:00,09-07-2022 04:41,Hyderabad,180,EXTORTION,68,M,None,Other Crime,2,Yes,
07-08-2022 14:00,09-07-2022 04:22,Delhi,518,CYBERCRIME,58,X,Poison,Other Crime,12,No,
07-08-2022 15:00,08-07-2022 15:05,Bhopal,239,CYBERCRIME,74,F,Blunt Object,Other Crime,3,Yes,
07-08-2022 16:00,09-07-2022 13:02,Patna,473,HOMICIDE,43,X,Other,Other Crime,18,No,
07-08-2022 17:00,09-07-2022 11:55,Delhi,147,ROBBERY,73,F,Poison,Violent Crime,8,No,
07-08-2022 18:00,09-07-2022 09:23,Mumbai,293,KIDNAPPING,29,X,Poison,Other Crime,11,No,
07-08-2022 19:00,09-07-2022 14:21,Lucknow,146,FRAUD,15,F,Poison,Other Crime,9,No,
07-08-2022 20:00,09-07-2022 15:17,Delhi,537,FIREARM OFFENSE,16,X,Poison,Fire Accident,17,No,
07-08-2022 21:00,09-07-2022 09:48,Mumbai,451,ARSON,25,M,Firearm,Fire Accident,13,Yes,
07-08-2022 22:00,09-07-2022 08:18,Delhi,306,FRAUD,16,M,Blunt Object,Other Crime,10,No,
07-08-2022 23:00,09-07-2022 08:06,Delhi,404,HOMICIDE,35,F,Blunt Object,Other Crime,16,No,
07-09-2022 00:00,09-07-2022 14:20,Kolkata,481,BURGLARY,47,X,Other,Other Crime,12,No,
07-09-2022 01:00,09-07-2022 15:32,Delhi,423,DRUG OFFENSE,10,X,Blunt Object,Other Crime,15,No,
07-09-2022 02:00,09-07-2022 20:08,Surat,173,FIREARM OFFENSE,56,X,Other,Fire Accident,1,Yes,
07-09-2022 03:00,09-07-2022 12:57,Delhi,217,ILLEGAL POSSESSION,24,F,None,Other Crime,2,No,
07-09-2022 04:00,09-07-2022 07:02,Delhi,272,FIREARM OFFENSE,61,F,None,Fire Accident,12,Yes,
07-09-2022 05:00,09-07-2022 05:30,Delhi,144,ILLEGAL POSSESSION,77,M,Firearm,Other Crime,15,Yes,
07-09-2022 06:00,09-07-2022 23:32,Jaipur,580,CYBERCRIME,10,M,None,Other Crime,16,No,
07-09-2022 07:00,09-07-2022 10:53,Kalyan,403,ROBBERY,24,F,Knife,Violent Crime,6,No,
07-09-2022 08:00,09-07-2022 15:24,Pune,339,COUNTERFEITING,12,M,Blunt Object,Other Crime,8,No,
07-09-2022 09:00,10-07-2022 07:37,Nagpur,215,BURGLARY,11,F,Knife,Other Crime,11,No,
07-09-2022 10:00,09-07-2022 10:37,Mumbai,539,COUNTERFEITING,29,X,Blunt Object,Other Crime,13,Yes,
07-09-2022 11:00,10-07-2022 06:30,Delhi,512,ARSON,38,F,Poison,Fire Accident,19,Yes,
07-09-2022 12:00,09-07-2022 22:08,Agra,310,SHOPLIFTING,68,M,Other,Other Crime,8,No,
07-09-2022 13:00,09-07-2022 23:46,Jaipur,545,VANDALISM,79,F,Knife,Other Crime,16,No,
07-09-2022 14:00,10-07-2022 07:09,Delhi,280,ASSAULT,38,M,Knife,Violent Crime,14,No,
07-09-2022 15:00,09-07-2022 20:35,Mumbai,311,VANDALISM,21,M,None,Other Crime,7,Yes,
07-09-2022 16:00,10-07-2022 01:19,Mumbai,110,ROBBERY,76,M,None,Violent Crime,19,No,
07-09-2022 17:00,10-07-2022 03:59,Delhi,495,ASSAULT,14,M,Firearm,Violent Crime,19,Yes,
07-09-2022 18:00,10-07-2022 14:46,Pune,388,PUBLIC INTOXICATION,77,F,Other,Other Crime,11,No,
07-09-2022 19:00,10-07-2022 13:17,Vasai,403,ASSAULT,27,X,Explosives,Violent Crime,1,No,
07-09-2022 20:00,09-07-2022 22:02,Bangalore,236,KIDNAPPING,66,X,None,Other Crime,3,No,
07-09-2022 21:00,10-07-2022 10:32,Kanpur,545,ROBBERY,37,X,Firearm,Violent Crime,14,Yes,
07-09-2022 22:00,10-07-2022 03:48,Indore,563,ASSAULT,63,X,Knife,Violent Crime,13,Yes,
07-09-2022 23:00,10-07-2022 04:20,Kolkata,496,CYBERCRIME,11,F,Blunt Object,Other Crime,11,Yes,
07-10-2022 00:00,10-07-2022 02:12,Delhi,550,VANDALISM,55,M,None,Other Crime,7,No,
07-10-2022 01:00,10-07-2022 16:46,Agra,452,IDENTITY THEFT,25,M,Explosives,Violent Crime,14,No,
07-10-2022 02:00,10-07-2022 20:40,Bangalore,115,VANDALISM,67,F,Other,Other Crime,16,No,
07-10-2022 03:00,10-07-2022 19:09,Kalyan,558,TRAFFIC VIOLATION,13,F,Poison,Traffic Fatality,1,Yes,
07-10-2022 04:00,10-07-2022 23:31,Kanpur,215,FRAUD,26,M,Explosives,Other Crime,18,No,
07-10-2022 05:00,10-07-2022 12:14,Hyderabad,514,ASSAULT,11,F,Knife,Violent Crime,11,Yes,
07-10-2022 06:00,10-07-2022 08:26,Jaipur,310,FRAUD,33,M,Other,Other Crime,13,Yes,
07-10-2022 07:00,11-07-2022 00:58,Nagpur,143,COUNTERFEITING,71,X,Explosives,Other Crime,16,Yes,
07-10-2022 08:00,10-07-2022 15:16,Chennai,325,ROBBERY,24,F,Firearm,Violent Crime,4,Yes,
07-10-2022 09:00,10-07-2022 16:25,Nagpur,185,EXTORTION,11,F,Knife,Other Crime,16,Yes,
07-10-2022 10:00,10-07-2022 16:48,Ghaziabad,230,ROBBERY,34,X,Other,Violent Crime,9,Yes,
07-10-2022 11:00,10-07-2022 18:40,Mumbai,586,ROBBERY,61,F,Knife,Violent Crime,11,No,
07-10-2022 12:00,10-07-2022 22:04,Kolkata,382,FIREARM OFFENSE,67,M,None,Fire Accident,4,No,
07-10-2022 13:00,11-07-2022 04:02,Bangalore,416,PUBLIC INTOXICATION,13,M,Firearm,Other Crime,15,No,
07-10-2022 14:00,11-07-2022 07:31,Kanpur,421,ARSON,17,M,None,Fire Accident,4,No,
07-10-2022 15:00,10-07-2022 15:16,Faridabad,354,FIREARM OFFENSE,42,M,Other,Fire Accident,14,Yes,
07-10-2022 16:00,11-07-2022 11:38,Mumbai,262,SHOPLIFTING,31,M,Explosives,Other Crime,15,No,
07-10-2022 17:00,11-07-2022 12:53,Delhi,551,EXTORTION,39,F,Other,Other Crime,19,No,
07-10-2022 18:00,11-07-2022 03:20,Delhi,513,ILLEGAL POSSESSION,35,M,Poison,Other Crime,10,Yes,
07-10-2022 19:00,11-07-2022 03:59,Kolkata,119,ASSAULT,43,F,Firearm,Violent Crime,13,No,
07-10-2022 20:00,11-07-2022 18:49,Delhi,361,CYBERCRIME,49,X,Knife,Other Crime,13,No,
07-10-2022 21:00,11-07-2022 17:55,Ghaziabad,262,ASSAULT,74,M,Poison,Violent Crime,4,Yes,
07-10-2022 22:00,11-07-2022 00:22,Delhi,419,CYBERCRIME,71,F,Firearm,Other Crime,17,Yes,
07-10-2022 23:00,11-07-2022 00:51,Kolkata,480,SHOPLIFTING,78,M,Poison,Other Crime,12,No,
07-11-2022 00:00,11-07-2022 11:34,Bangalore,410,ILLEGAL POSSESSION,47,F,Blunt Object,Other Crime,18,No,
07-11-2022 01:00,11-07-2022 04:12,Visakhapatnam,225,SHOPLIFTING,18,X,Firearm,Other Crime,9,Yes,
07-11-2022 02:00,12-07-2022 01:00,Bangalore,342,BURGLARY,34,X,Explosives,Other Crime,13,No,
07-11-2022 03:00,11-07-2022 06:12,Nagpur,374,PUBLIC INTOXICATION,67,M,Other,Other Crime,11,No,
07-11-2022 04:00,11-07-2022 07:06,Delhi,193,TRAFFIC VIOLATION,74,X,Other,Traffic Fatality,18,No,
07-11-2022 05:00,11-07-2022 16:40,Kolkata,541,TRAFFIC VIOLATION,65,X,Blunt Object,Traffic Fatality,8,Yes,
07-11-2022 06:00,12-07-2022 04:31,Chennai,195,SHOPLIFTING,77,X,Other,Other Crime,10,No,
07-11-2022 07:00,11-07-2022 07:57,Pune,146,IDENTITY THEFT,48,M,Blunt Object,Violent Crime,5,No,
07-11-2022 08:00,11-07-2022 08:33,Nagpur,445,ILLEGAL POSSESSION,55,M,Firearm,Other Crime,19,Yes,
07-11-2022 09:00,11-07-2022 21:24,Chennai,137,VEHICLE - STOLEN,51,X,Other,Violent Crime,16,No,
07-11-2022 10:00,11-07-2022 16:57,Hyderabad,274,ROBBERY,50,M,Poison,Violent Crime,4,No,
07-11-2022 11:00,12-07-2022 04:05,Varanasi,110,DOMESTIC VIOLENCE,41,M,Poison,Violent Crime,4,No,
07-11-2022 12:00,11-07-2022 18:35,Ahmedabad,502,IDENTITY THEFT,27,M,None,Violent Crime,11,Yes,
07-11-2022 13:00,11-07-2022 20:39,Mumbai,447,SHOPLIFTING,35,X,Firearm,Other Crime,17,No,
07-11-2022 14:00,12-07-2022 07:18,Bangalore,396,COUNTERFEITING,59,M,Other,Other Crime,19,Yes,
07-11-2022 15:00,11-07-2022 22:05,Kolkata,505,BURGLARY,10,X,Other,Other Crime,6,Yes,
07-11-2022 16:00,12-07-2022 03:51,Hyderabad,248,ASSAULT,16,X,Knife,Violent Crime,8,Yes,
07-11-2022 17:00,11-07-2022 23:31,Jaipur,531,SEXUAL ASSAULT,59,F,Explosives,Violent Crime,6,No,
07-11-2022 18:00,12-07-2022 03:45,Jaipur,581,PUBLIC INTOXICATION,58,X,Explosives,Other Crime,17,Yes,
07-11-2022 19:00,12-07-2022 09:50,Bangalore,575,KIDNAPPING,54,F,Knife,Other Crime,15,No,
07-11-2022 20:00,12-07-2022 01:51,Pune,562,DOMESTIC VIOLENCE,31,F,Explosives,Violent Crime,3,No,
07-11-2022 21:00,12-07-2022 16:16,Lucknow,269,ROBBERY,46,X,Other,Violent Crime,13,No,
07-11-2022 22:00,12-07-2022 12:48,Delhi,305,TRAFFIC VIOLATION,69,F,Firearm,Traffic Fatality,13,Yes,
07-11-2022 23:00,12-07-2022 10:43,Rajkot,495,IDENTITY THEFT,66,M,Poison,Violent Crime,12,No,
07-12-2022 00:00,12-07-2022 05:45,Ahmedabad,479,CYBERCRIME,50,F,Knife,Other Crime,3,Yes,
07-12-2022 01:00,12-07-2022 20:30,Vasai,367,CYBERCRIME,20,X,Knife,Other Crime,3,No,
07-12-2022 02:00,12-07-2022 14:26,Jaipur,131,ROBBERY,21,F,Firearm,Violent Crime,9,No,
07-12-2022 03:00,12-07-2022 18:37,Delhi,486,COUNTERFEITING,30,F,Firearm,Other Crime,6,No,
07-12-2022 04:00,12-07-2022 22:21,Patna,579,TRAFFIC VIOLATION,71,X,Knife,Traffic Fatality,2,Yes,
07-12-2022 05:00,12-07-2022 21:09,Nagpur,451,ILLEGAL POSSESSION,75,M,Other,Other Crime,11,Yes,
07-12-2022 06:00,13-07-2022 04:41,Kolkata,527,ILLEGAL POSSESSION,42,M,Blunt Object,Other Crime,5,No,
07-12-2022 07:00,13-07-2022 02:34,Delhi,572,CYBERCRIME,33,F,Knife,Other Crime,7,No,
07-12-2022 08:00,12-07-2022 12:43,Surat,305,EXTORTION,61,X,None,Other Crime,15,No,
07-12-2022 09:00,12-07-2022 18:33,Nashik,432,KIDNAPPING,17,M,None,Other Crime,10,No,
07-12-2022 10:00,12-07-2022 14:31,Kolkata,294,DRUG OFFENSE,53,F,None,Other Crime,1,No,
07-12-2022 11:00,12-07-2022 18:41,Nashik,297,KIDNAPPING,70,M,None,Other Crime,7,Yes,
07-12-2022 12:00,12-07-2022 20:53,Chennai,519,KIDNAPPING,23,X,Poison,Other Crime,17,No,
07-12-2022 13:00,13-07-2022 06:49,Chennai,480,BURGLARY,46,M,Explosives,Other Crime,16,No,
07-12-2022 14:00,12-07-2022 15:45,Hyderabad,206,FIREARM OFFENSE,61,F,Explosives,Fire Accident,1,No,
07-12-2022 15:00,13-07-2022 12:59,Indore,520,VANDALISM,79,M,Knife,Other Crime,8,Yes,
07-12-2022 16:00,13-07-2022 10:48,Bangalore,559,IDENTITY THEFT,24,M,Knife,Violent Crime,1,Yes,
07-12-2022 17:00,13-07-2022 04:12,Chennai,122,BURGLARY,17,M,Other,Other Crime,9,No,
07-12-2022 18:00,13-07-2022 12:48,Bangalore,220,VANDALISM,60,F,None,Other Crime,12,Yes,
07-12-2022 19:00,13-07-2022 00:59,Delhi,389,FIREARM OFFENSE,24,F,Blunt Object,Fire Accident,12,Yes,
07-12-2022 20:00,13-07-2022 01:09,Hyderabad,258,ASSAULT,15,F,Knife,Violent Crime,15,No,
07-12-2022 21:00,13-07-2022 07:38,Srinagar,378,VANDALISM,46,M,None,Other Crime,2,No,
07-12-2022 22:00,13-07-2022 20:22,Lucknow,117,VEHICLE - STOLEN,15,X,Firearm,Violent Crime,17,Yes,
07-12-2022 23:00,13-07-2022 01:37,Hyderabad,355,ARSON,34,X,Explosives,Fire Accident,7,Yes,
07-13-2022 00:00,13-07-2022 17:59,Chennai,501,ROBBERY,67,F,Explosives,Violent Crime,1,Yes,
07-13-2022 01:00,13-07-2022 03:21,Delhi,169,ASSAULT,57,F,Explosives,Violent Crime,15,No,
07-13-2022 02:00,13-07-2022 17:09,Bangalore,390,DRUG OFFENSE,45,F,Explosives,Other Crime,19,Yes,
07-13-2022 03:00,13-07-2022 10:58,Kanpur,576,EXTORTION,53,X,Knife,Other Crime,1,Yes,
07-13-2022 04:00,13-07-2022 08:00,Chennai,546,PUBLIC INTOXICATION,51,M,Blunt Object,Other Crime,10,Yes,
07-13-2022 05:00,13-07-2022 10:15,Mumbai,132,FRAUD,14,X,Blunt Object,Other Crime,8,No,
07-13-2022 06:00,13-07-2022 20:41,Kanpur,259,FIREARM OFFENSE,57,X,Poison,Fire Accident,4,Yes,
07-13-2022 07:00,13-07-2022 16:31,Rajkot,224,KIDNAPPING,48,F,Blunt Object,Other Crime,2,No,
07-13-2022 08:00,14-07-2022 00:05,Mumbai,216,BURGLARY,30,M,Other,Other Crime,14,Yes,
07-13-2022 09:00,13-07-2022 12:32,Mumbai,468,IDENTITY THEFT,17,M,None,Violent Crime,7,No,
07-13-2022 10:00,14-07-2022 04:55,Bangalore,219,ARSON,28,F,Blunt Object,Fire Accident,5,Yes,
07-13-2022 11:00,13-07-2022 22:02,Delhi,162,EXTORTION,31,F,Blunt Object,Other Crime,6,No,
07-13-2022 12:00,13-07-2022 22:48,Vasai,558,ASSAULT,47,M,Knife,Violent Crime,3,No,
07-13-2022 13:00,13-07-2022 21:16,Bangalore,154,VANDALISM,53,M,Blunt Object,Other Crime,12,No,
07-13-2022 14:00,14-07-2022 12:36,Hyderabad,473,ILLEGAL POSSESSION,38,X,Blunt Object,Other Crime,16,No,
07-13-2022 15:00,14-07-2022 02:51,Delhi,472,FIREARM OFFENSE,35,X,Firearm,Fire Accident,1,No,
07-13-2022 16:00,14-07-2022 12:35,Faridabad,288,ROBBERY,63,X,Other,Violent Crime,14,No,
07-13-2022 17:00,13-07-2022 21:35,Srinagar,518,DRUG OFFENSE,22,F,Poison,Other Crime,13,Yes,
07-13-2022 18:00,14-07-2022 17:47,Kolkata,420,DOMESTIC VIOLENCE,67,F,Other,Violent Crime,5,Yes,
07-13-2022 19:00,13-07-2022 19:07,Mumbai,517,ARSON,18,F,Poison,Fire Accident,13,No,
07-13-2022 20:00,13-07-2022 20:25,Kanpur,333,HOMICIDE,14,F,Other,Other Crime,11,Yes,
07-13-2022 21:00,14-07-2022 10:25,Bangalore,469,FRAUD,13,X,Explosives,Other Crime,16,No,
07-13-2022 22:00,14-07-2022 00:07,Lucknow,471,EXTORTION,50,X,Knife,Other Crime,1,Yes,
07-13-2022 23:00,14-07-2022 12:04,Delhi,426,COUNTERFEITING,21,X,Knife,Other Crime,2,Yes,
07-14-2022 00:00,14-07-2022 13:14,Hyderabad,103,VEHICLE - STOLEN,39,F,None,Violent Crime,19,Yes,
07-14-2022 01:00,14-07-2022 19:55,Mumbai,509,COUNTERFEITING,53,F,Poison,Other Crime,18,Yes,
07-14-2022 02:00,14-07-2022 04:02,Delhi,375,ROBBERY,27,X,None,Violent Crime,9,Yes,
07-14-2022 03:00,14-07-2022 21:25,Hyderabad,244,VEHICLE - STOLEN,40,M,Explosives,Violent Crime,11,Yes,
07-14-2022 04:00,14-07-2022 14:40,Bangalore,439,SEXUAL ASSAULT,29,M,Knife,Violent Crime,18,Yes,
07-14-2022 05:00,14-07-2022 06:16,Ghaziabad,158,PUBLIC INTOXICATION,34,F,Knife,Other Crime,4,Yes,
07-14-2022 06:00,14-07-2022 12:14,Hyderabad,152,ROBBERY,24,F,Poison,Violent Crime,15,No,
07-14-2022 07:00,15-07-2022 04:38,Pune,251,HOMICIDE,25,M,Other,Other Crime,17,No,
07-14-2022 08:00,14-07-2022 22:28,Kolkata,525,PUBLIC INTOXICATION,65,M,Blunt Object,Other Crime,3,Yes,
07-14-2022 09:00,15-07-2022 01:26,Chennai,353,ASSAULT,25,M,Knife,Violent Crime,18,No,
07-14-2022 10:00,15-07-2022 06:16,Chennai,224,SEXUAL ASSAULT,77,M,Firearm,Violent Crime,1,Yes,
07-14-2022 11:00,14-07-2022 11:24,Kolkata,228,ARSON,18,F,Firearm,Fire Accident,11,No,
07-14-2022 12:00,14-07-2022 12:59,Bangalore,432,ILLEGAL POSSESSION,47,X,Knife,Other Crime,17,Yes,
07-14-2022 13:00,15-07-2022 08:59,Mumbai,383,ILLEGAL POSSESSION,39,X,Firearm,Other Crime,12,Yes,
07-14-2022 14:00,14-07-2022 22:50,Ahmedabad,591,VANDALISM,69,F,Explosives,Other Crime,18,Yes,
07-14-2022 15:00,15-07-2022 01:53,Hyderabad,261,ASSAULT,20,X,Poison,Violent Crime,4,No,
07-14-2022 16:00,14-07-2022 23:34,Nagpur,582,COUNTERFEITING,29,M,Blunt Object,Other Crime,5,Yes,
07-14-2022 17:00,15-07-2022 00:20,Kolkata,464,SHOPLIFTING,72,F,Poison,Other Crime,13,No,
07-14-2022 18:00,15-07-2022 08:24,Chennai,108,PUBLIC INTOXICATION,31,X,Poison,Other Crime,6,No,
07-14-2022 19:00,15-07-2022 00:43,Indore,263,PUBLIC INTOXICATION,49,X,Other,Other Crime,18,Yes,
07-14-2022 20:00,15-07-2022 17:39,Chennai,485,CYBERCRIME,78,F,Other,Other Crime,17,No,
07-14-2022 21:00,15-07-2022 04:17,Ghaziabad,429,ROBBERY,60,X,Explosives,Violent Crime,7,No,
07-14-2022 22:00,15-07-2022 09:02,Visakhapatnam,480,TRAFFIC VIOLATION,20,X,None,Traffic Fatality,15,No,
07-14-2022 23:00,15-07-2022 05:05,Ghaziabad,116,EXTORTION,54,X,None,Other Crime,2,No,
07-15-2022 00:00,15-07-2022 02:30,Hyderabad,191,SEXUAL ASSAULT,76,X,Explosives,Violent Crime,13,Yes,
07-15-2022 01:00,15-07-2022 17:55,Delhi,572,VANDALISM,28,F,Knife,Other Crime,12,No,
07-15-2022 02:00,15-07-2022 18:41,Mumbai,486,ARSON,55,M,Knife,Fire Accident,4,Yes,
07-15-2022 03:00,15-07-2022 05:09,Bangalore,373,VEHICLE - STOLEN,32,M,Explosives,Violent Crime,11,No,
07-15-2022 04:00,16-07-2022 03:42,Mumbai,515,IDENTITY THEFT,46,X,Firearm,Violent Crime,5,No,
07-15-2022 05:00,15-07-2022 11:38,Delhi,175,SHOPLIFTING,51,M,Poison,Other Crime,11,Yes,
07-15-2022 06:00,15-07-2022 18:40,Bhopal,197,CYBERCRIME,77,F,None,Other Crime,13,No,
07-15-2022 07:00,15-07-2022 13:17,Pune,592,SEXUAL ASSAULT,51,M,Blunt Object,Violent Crime,6,Yes,
07-15-2022 08:00,15-07-2022 08:31,Bangalore,569,ASSAULT,39,M,Poison,Violent Crime,8,Yes,
07-15-2022 09:00,15-07-2022 18:12,Kolkata,169,CYBERCRIME,60,M,Explosives,Other Crime,1,No,
07-15-2022 10:00,15-07-2022 10:55,Pune,371,SEXUAL ASSAULT,10,X,Other,Violent Crime,7,No,
07-15-2022 11:00,16-07-2022 06:55,Pune,531,IDENTITY THEFT,69,M,Other,Violent Crime,13,No,
07-15-2022 12:00,16-07-2022 04:11,Delhi,383,ASSAULT,24,X,Knife,Violent Crime,9,No,
07-15-2022 13:00,16-07-2022 12:49,Chennai,324,ARSON,27,F,None,Fire Accident,1,Yes,
07-15-2022 14:00,16-07-2022 09:51,Delhi,130,BURGLARY,40,F,Firearm,Other Crime,4,No,
07-15-2022 15:00,16-07-2022 13:26,Delhi,555,ILLEGAL POSSESSION,48,X,Explosives,Other Crime,6,Yes,
07-15-2022 16:00,16-07-2022 09:26,Mumbai,101,TRAFFIC VIOLATION,25,X,Blunt Object,Traffic Fatality,17,No,
07-15-2022 17:00,16-07-2022 03:08,Surat,400,ASSAULT,70,M,Blunt Object,Violent Crime,19,No,
07-15-2022 18:00,16-07-2022 12:03,Delhi,403,HOMICIDE,57,X,Firearm,Other Crime,8,Yes,
07-15-2022 19:00,16-07-2022 12:41,Kolkata,235,VANDALISM,68,M,Firearm,Other Crime,10,Yes,
07-15-2022 20:00,16-07-2022 13:53,Bangalore,305,ROBBERY,56,M,Blunt Object,Violent Crime,4,No,
07-15-2022 21:00,16-07-2022 09:50,Patna,159,SEXUAL ASSAULT,20,F,Firearm,Violent Crime,16,No,
07-15-2022 22:00,15-07-2022 23:39,Vasai,438,FRAUD,34,X,None,Other Crime,7,Yes,
07-15-2022 23:00,16-07-2022 19:44,Ghaziabad,211,KIDNAPPING,76,M,Firearm,Other Crime,7,Yes,
07-16-2022 00:00,16-07-2022 16:58,Agra,595,TRAFFIC VIOLATION,20,M,Poison,Traffic Fatality,12,Yes,
07-16-2022 01:00,16-07-2022 18:01,Bangalore,175,EXTORTION,31,F,Blunt Object,Other Crime,19,Yes,
07-16-2022 02:00,16-07-2022 04:09,Varanasi,262,FIREARM OFFENSE,33,X,Other,Fire Accident,1,No,
07-16-2022 03:00,16-07-2022 21:32,Bangalore,147,SHOPLIFTING,79,X,Other,Other Crime,5,Yes,
07-16-2022 04:00,16-07-2022 18:03,Ghaziabad,457,ARSON,52,X,Firearm,Fire Accident,10,Yes,
07-16-2022 05:00,16-07-2022 10:54,Pune,466,ROBBERY,13,M,Firearm,Violent Crime,3,Yes,
07-16-2022 06:00,16-07-2022 15:17,Delhi,416,ILLEGAL POSSESSION,52,F,Explosives,Other Crime,11,Yes,
07-16-2022 07:00,16-07-2022 12:04,Lucknow,531,FRAUD,43,M,Other,Other Crime,6,No,
07-16-2022 08:00,16-07-2022 12:48,Delhi,474,HOMICIDE,54,M,Explosives,Other Crime,12,Yes,
07-16-2022 09:00,17-07-2022 07:14,Jaipur,468,ROBBERY,58,X,Blunt Object,Violent Crime,19,Yes,
07-16-2022 10:00,16-07-2022 10:50,Hyderabad,171,FRAUD,70,X,Other,Other Crime,6,No,
07-16-2022 11:00,16-07-2022 19:12,Mumbai,117,ARSON,37,X,Other,Fire Accident,9,No,
07-16-2022 12:00,16-07-2022 23:17,Lucknow,451,FIREARM OFFENSE,45,F,Poison,Fire Accident,6,No,
07-16-2022 13:00,16-07-2022 19:26,Delhi,358,FIREARM OFFENSE,53,F,None,Fire Accident,12,Yes,
07-16-2022 14:00,16-07-2022 23:05,Nagpur,334,FIREARM OFFENSE,26,M,Poison,Fire Accident,3,No,
07-16-2022 15:00,17-07-2022 08:30,Jaipur,568,FIREARM OFFENSE,39,X,None,Fire Accident,11,No,
07-16-2022 16:00,17-07-2022 12:33,Kolkata,483,FIREARM OFFENSE,56,M,Poison,Fire Accident,2,No,
07-16-2022 17:00,17-07-2022 08:05,Srinagar,156,IDENTITY THEFT,35,X,Explosives,Violent Crime,14,Yes,
07-16-2022 18:00,17-07-2022 10:18,Lucknow,332,EXTORTION,61,X,Blunt Object,Other Crime,18,Yes,
07-16-2022 19:00,17-07-2022 16:10,Mumbai,595,HOMICIDE,37,M,Explosives,Other Crime,15,Yes,
07-16-2022 20:00,17-07-2022 18:05,Mumbai,514,KIDNAPPING,29,M,Knife,Other Crime,6,Yes,
07-16-2022 21:00,17-07-2022 00:50,Rajkot,397,TRAFFIC VIOLATION,29,M,None,Traffic Fatality,8,No,
07-16-2022 22:00,17-07-2022 21:08,Chennai,274,KIDNAPPING,79,F,Other,Other Crime,18,Yes,
07-16-2022 23:00,17-07-2022 10:42,Bangalore,365,BURGLARY,35,F,Poison,Other Crime,2,No,
07-17-2022 00:00,17-07-2022 05:23,Delhi,405,BURGLARY,35,M,Firearm,Other Crime,2,No,
07-17-2022 01:00,17-07-2022 21:59,Hyderabad,455,COUNTERFEITING,68,F,Other,Other Crime,12,Yes,
07-17-2022 02:00,17-07-2022 18:43,Ahmedabad,308,TRAFFIC VIOLATION,77,M,Blunt Object,Traffic Fatality,4,No,
07-17-2022 03:00,17-07-2022 09:39,Kanpur,557,DOMESTIC VIOLENCE,77,X,Poison,Violent Crime,11,Yes,
07-17-2022 04:00,17-07-2022 10:45,Lucknow,206,IDENTITY THEFT,53,F,None,Violent Crime,9,Yes,
07-17-2022 05:00,17-07-2022 22:30,Nagpur,332,VANDALISM,20,F,Knife,Other Crime,15,No,
07-17-2022 06:00,17-07-2022 23:02,Ahmedabad,313,ILLEGAL POSSESSION,16,M,None,Other Crime,19,Yes,
